dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
20,2006,6,Madhya Pradesh,Satna,0.06,0.03,500.0,667.0,500.0,1000.0,722.3333333333334,-0.2503748125937032,0.06,1027.1290322580646,2.07,13.11,5.08,1.72,21.98,25.33
20,2010,6,Madhya Pradesh,Satna,0.04,0.02,686.0,500.0,667.0,500.0,555.6666666666666,0.3720000000000001,0.06,1238.107142857143,1.08,8.8,7.33,6.97,24.18,26.51
20,2011,6,Madhya Pradesh,Satna,0.05,0.03,617.0,686.0,500.0,667.0,617.6666666666666,-0.1005830903790087,0.04,1214.76,10.55,9.84,7.8,5.79,33.980000000000004,35.61
20,2013,6,Madhya Pradesh,Satna,0.04,0.03,750.0,617.0,686.0,500.0,601.0,0.21555915721231766,0.05,1295.88,9.92,11.17,15.12,3.29,39.5,48.94
20,2014,6,Madhya Pradesh,Satna,2.0,3.0,1500.0,750.0,617.0,686.0,684.3333333333334,1.0,0.04,1621.1304347826087,2.02,7.37,4.9,5.39,19.68,28.27
20,2017,6,Madhya Pradesh,Satna,0.4,0.54,1350.0,1500.0,750.0,617.0,955.6666666666666,-0.09999999999999998,2.0,1603.7391304347825,3.45,13.92,4.16,3.07,24.6,25.44
20,2018,6,Madhya Pradesh,Satna,0.02,0.01,765.0,1350.0,1500.0,750.0,1200.0,-0.43333333333333335,0.4,1588.7435897435898,2.59,11.59,10.54,5.42,30.14,32.0
20,2019,6,Madhya Pradesh,Satna,0.05,0.03,565.0,765.0,1350.0,1500.0,1205.0,-0.261437908496732,0.02,1341.735294117647,1.6,10.61,14.42,10.35,36.98,40.92
22,1993,6,Madhya Pradesh,Gwalior,1.47,1.81,1231.0,1729.0,1253.0,1206.0,1396.0,-0.2880277617119722,1.66,736.7586206896551,1.84,3.7,3.32,10.58,19.44,20.67
22,1994,6,Madhya Pradesh,Gwalior,1.3,1.9,1462.0,1231.0,1729.0,1253.0,1404.3333333333333,0.18765231519090175,1.47,769.1666666666666,4.2,9.18,7.48,1.16,22.02,23.19
22,1995,6,Madhya Pradesh,Gwalior,1.4,2.6,1857.0,1462.0,1231.0,1729.0,1474.0,0.2701778385772913,1.3,930.3,2.54,7.59,11.79,8.1,30.02,31.49
22,1996,6,Madhya Pradesh,Gwalior,1.7,2.5,1471.0,1857.0,1462.0,1231.0,1516.6666666666667,-0.20786214324178787,1.4,839.2857142857143,2.9,12.46,8.31,5.5,29.17,33.82
22,1997,6,Madhya Pradesh,Gwalior,1.8,3.0,1667.0,1471.0,1857.0,1462.0,1596.6666666666667,0.13324269204622707,1.7,925.2631578947369,1.79,3.45,8.1,4.12,17.46,25.19
22,1998,6,Madhya Pradesh,Gwalior,1.6,3.2,2000.0,1667.0,1471.0,1857.0,1665.0,0.1997600479904018,1.8,1043.3,2.43,8.84,6.24,4.78,22.29,24.06
22,1999,6,Madhya Pradesh,Gwalior,1.4,2.8,2000.0,2000.0,1667.0,1471.0,1712.6666666666667,0.0,1.6,835.1176470588235,0.88,8.18,6.18,5.75,20.99,22.47
22,2000,6,Madhya Pradesh,Gwalior,2.3,5.0,2174.0,2000.0,2000.0,1667.0,1889.0,0.08699999999999997,1.4,973.6666666666666,0.49,5.27,3.29,0.78,9.83,10.53
22,2001,6,Madhya Pradesh,Gwalior,3.9,8.6,2205.0,2174.0,2000.0,2000.0,2058.0,0.014259429622815123,2.3,910.6470588235294,5.67,8.65,7.17,0.39,21.880000000000003,25.35
22,2002,6,Madhya Pradesh,Gwalior,5.6,3.0,536.0,2205.0,2174.0,2000.0,2126.3333333333335,-0.7569160997732426,3.9,581.9473684210526,1.61,0.64,7.25,4.84,14.34,17.0
22,2003,6,Madhya Pradesh,Gwalior,13.2,26.4,2000.0,536.0,2205.0,2174.0,1638.3333333333333,2.7313432835820897,5.6,1085.6315789473683,0.86,4.95,6.12,6.05,17.98,20.73
22,2004,6,Madhya Pradesh,Gwalior,6.98,13.69,1961.0,2000.0,536.0,2205.0,1580.3333333333333,-0.019499999999999962,13.2,940.3870967741935,1.26,5.22,8.16,2.46,17.1,19.82
22,2005,6,Madhya Pradesh,Gwalior,5.78,13.56,2346.0,1961.0,2000.0,536.0,1499.0,0.1963284038755737,6.98,1001.9333333333333,2.45,9.91,1.79,3.6,17.75,19.8
22,2006,6,Madhya Pradesh,Gwalior,5.92,13.18,2226.0,2346.0,1961.0,2000.0,2102.3333333333335,-0.051150895140664954,5.78,1027.1290322580646,5.13,5.22,3.41,1.76,15.52,17.4
22,2007,6,Madhya Pradesh,Gwalior,9.7,11.5,1186.0,2226.0,2346.0,1961.0,2177.6666666666665,-0.4672057502246182,5.92,859.5,2.96,4.83,4.27,2.56,14.62,17.37
22,2008,6,Madhya Pradesh,Gwalior,9.7,21.2,2186.0,1186.0,2226.0,2346.0,1919.3333333333333,0.8431703204047218,9.7,1110.0555555555557,8.2,8.93,8.43,5.2,30.76,31.88
22,2009,6,Madhya Pradesh,Gwalior,10.0,22.7,2270.0,2186.0,1186.0,2226.0,1866.0,0.038426349496797796,9.7,1051.3157894736842,0.67,3.44,3.13,6.13,13.37,19.36
22,2010,6,Madhya Pradesh,Gwalior,10.09,25.91,2569.0,2270.0,2186.0,1186.0,1880.6666666666667,0.1317180616740088,10.0,1238.107142857143,2.88,5.18,7.92,8.67,24.65,27.91
22,2011,6,Madhya Pradesh,Gwalior,10.32,27.44,2659.0,2569.0,2270.0,2186.0,2341.6666666666665,0.03503308680420392,10.09,1214.76,6.56,10.34,7.01,4.77,28.68,29.86
22,2012,6,Madhya Pradesh,Gwalior,9.09,22.65,2492.0,2659.0,2569.0,2270.0,2499.3333333333335,-0.06280556600225651,10.32,1543.9166666666667,1.12,8.4,10.58,4.51,24.61,26.05
22,2013,6,Madhya Pradesh,Gwalior,7.05,13.65,1936.0,2492.0,2659.0,2569.0,2573.3333333333335,-0.2231139646869984,9.09,1295.88,6.71,7.31,11.46,1.51,26.99,33.730000000000004
22,2014,6,Madhya Pradesh,Gwalior,8.0,14.0,1750.0,1936.0,2492.0,2659.0,2362.3333333333335,-0.09607438016528924,7.05,1621.1304347826087,0.78,7.62,6.32,4.34,19.06,25.68
22,2015,6,Madhya Pradesh,Gwalior,9.0,18.0,2000.0,1750.0,1936.0,2492.0,2059.3333333333335,0.1428571428571428,8.0,1552.9166666666667,2.85,8.29,5.49,3.05,19.68,26.05
22,2016,6,Madhya Pradesh,Gwalior,10.0,28.0,2800.0,2000.0,1750.0,1936.0,1895.3333333333333,0.3999999999999999,9.0,2052.0,2.38,10.31,9.41,0.5,22.6,24.51
22,2017,6,Madhya Pradesh,Gwalior,11.9,19.02,1598.0,2800.0,2000.0,1750.0,2183.3333333333335,-0.42928571428571427,10.0,1603.7391304347825,2.19,4.46,5.4,2.91,14.96,16.76
22,2018,6,Madhya Pradesh,Gwalior,18.78,45.29,2412.0,1598.0,2800.0,2000.0,2132.6666666666665,0.509386733416771,11.9,1588.7435897435898,2.66,8.09,7.77,5.16,23.68,24.68
22,2019,6,Madhya Pradesh,Gwalior,17.1,33.71,1972.0,2412.0,1598.0,2800.0,2270.0,-0.18242122719734655,18.78,1341.735294117647,2.64,6.81,6.62,5.92,21.99,23.86
23,1993,6,Madhya Pradesh,Shivpuri,5.33,4.92,923.0,1100.0,753.0,928.0,927.0,-0.1609090909090909,5.79,736.7586206896551,1.94,4.03,3.45,10.66,20.08,21.29
23,1994,6,Madhya Pradesh,Shivpuri,4.9,4.4,898.0,923.0,1100.0,753.0,925.3333333333334,-0.02708559046587211,5.33,769.1666666666666,4.18,8.97,7.9,1.6,22.65,23.85
23,1995,6,Madhya Pradesh,Shivpuri,5.0,5.3,1060.0,898.0,923.0,1100.0,973.6666666666666,0.18040089086859679,4.9,930.3,2.29,8.12,11.74,8.26,30.41,32.22
23,1996,6,Madhya Pradesh,Shivpuri,4.7,4.7,1000.0,1060.0,898.0,923.0,960.3333333333334,-0.05660377358490565,5.0,839.2857142857143,2.57,12.92,9.28,5.24,30.01,34.3
23,1997,6,Madhya Pradesh,Shivpuri,4.4,4.5,1023.0,1000.0,1060.0,898.0,986.0,0.02299999999999991,4.7,925.2631578947369,1.95,3.95,9.97,4.2,20.07,27.83
23,1998,6,Madhya Pradesh,Shivpuri,4.4,5.8,1318.0,1023.0,1000.0,1060.0,1027.6666666666667,0.2883675464320625,4.4,1043.3,2.57,8.57,6.44,4.53,22.110000000000003,23.6
23,1999,6,Madhya Pradesh,Shivpuri,4.0,4.1,1025.0,1318.0,1023.0,1000.0,1113.6666666666667,-0.22230652503793624,4.4,835.1176470588235,1.26,8.76,5.9,6.17,22.09,23.61
23,2000,6,Madhya Pradesh,Shivpuri,4.2,6.8,1619.0,1025.0,1318.0,1023.0,1122.0,0.5795121951219513,4.0,973.6666666666666,0.51,4.94,3.32,0.95,9.72,10.36
23,2001,6,Madhya Pradesh,Shivpuri,4.4,5.2,1182.0,1619.0,1025.0,1318.0,1320.6666666666667,-0.26991970352069183,4.2,910.6470588235294,5.94,9.73,7.43,0.51,23.610000000000003,27.32
23,2002,6,Madhya Pradesh,Shivpuri,7.7,2.3,299.0,1182.0,1619.0,1025.0,1275.3333333333333,-0.7470389170896785,4.4,581.9473684210526,1.66,0.81,9.07,4.23,15.77,18.13
23,2003,6,Madhya Pradesh,Shivpuri,15.4,21.9,1422.0,299.0,1182.0,1619.0,1033.3333333333333,3.7558528428093645,7.7,1085.6315789473683,1.18,5.26,6.72,6.87,20.03,22.77
23,2004,6,Madhya Pradesh,Shivpuri,10.49,14.83,1414.0,1422.0,299.0,1182.0,967.6666666666666,-0.005625879043600568,15.4,940.3870967741935,1.4,5.83,9.1,2.19,18.52,21.16
23,2005,6,Madhya Pradesh,Shivpuri,8.76,13.68,1562.0,1414.0,1422.0,299.0,1045.0,0.10466760961810473,10.49,1001.9333333333333,2.8,11.21,1.94,3.84,19.79,21.73
23,2006,6,Madhya Pradesh,Shivpuri,8.97,12.57,1401.0,1562.0,1414.0,1422.0,1466.0,-0.10307298335467352,8.76,1027.1290322580646,4.37,6.32,4.92,2.31,17.92,20.17
23,2007,6,Madhya Pradesh,Shivpuri,11.4,9.8,860.0,1401.0,1562.0,1414.0,1459.0,-0.3861527480371163,8.97,859.5,2.93,5.84,5.33,3.12,17.22,20.03
23,2008,6,Madhya Pradesh,Shivpuri,10.1,15.8,1564.0,860.0,1401.0,1562.0,1274.3333333333333,0.8186046511627907,11.4,1110.0555555555557,9.2,8.4,8.19,5.14,30.93,32.08
23,2009,6,Madhya Pradesh,Shivpuri,11.5,17.5,1522.0,1564.0,860.0,1401.0,1275.0,-0.026854219948849067,10.1,1051.3157894736842,1.28,3.61,3.6,5.51,14.0,19.65
23,2010,6,Madhya Pradesh,Shivpuri,11.11,19.64,1767.0,1522.0,1564.0,860.0,1315.3333333333333,0.16097240473061758,11.5,1238.107142857143,3.01,6.22,7.88,7.49,24.6,28.04
23,2011,6,Madhya Pradesh,Shivpuri,10.3,17.2,1670.0,1767.0,1522.0,1564.0,1617.6666666666667,-0.05489530277306165,11.11,1214.76,9.11,11.84,7.45,5.02,33.42,34.39
23,2012,6,Madhya Pradesh,Shivpuri,9.75,15.45,1585.0,1670.0,1767.0,1522.0,1653.0,-0.050898203592814384,10.3,1543.9166666666667,1.04,8.74,9.76,4.21,23.75,24.97
23,2013,6,Madhya Pradesh,Shivpuri,5.34,7.24,1356.0,1585.0,1670.0,1767.0,1674.0,-0.14447949526813875,9.75,1295.88,7.01,9.41,12.36,1.18,29.96,36.37
23,2014,6,Madhya Pradesh,Shivpuri,9.0,12.0,1333.0,1356.0,1585.0,1670.0,1537.0,-0.016961651917404175,5.34,1621.1304347826087,1.04,7.68,7.21,4.52,20.45,26.79
23,2015,6,Madhya Pradesh,Shivpuri,5.0,7.0,1400.0,1333.0,1356.0,1585.0,1424.6666666666667,0.050262565641410406,9.0,1552.9166666666667,3.49,9.64,7.31,2.35,22.790000000000003,28.12
23,2016,6,Madhya Pradesh,Shivpuri,8.0,21.0,2625.0,1400.0,1333.0,1356.0,1363.0,0.875,5.0,2052.0,2.78,11.85,11.15,0.56,26.34,28.24
23,2017,6,Madhya Pradesh,Shivpuri,8.7,12.76,1467.0,2625.0,1400.0,1333.0,1786.0,-0.44114285714285717,8.0,1603.7391304347825,2.31,4.69,3.99,3.7,14.69,16.05
23,2018,6,Madhya Pradesh,Shivpuri,8.91,15.05,1688.0,1467.0,2625.0,1400.0,1830.6666666666667,0.15064758009543278,8.7,1588.7435897435898,2.15,6.79,6.09,4.68,19.71,20.14
23,2019,6,Madhya Pradesh,Shivpuri,5.76,8.8,1529.0,1688.0,1467.0,2625.0,1926.6666666666667,-0.09419431279620849,8.91,1341.735294117647,2.42,6.13,6.91,5.0,20.46,22.09
24,1993,6,Madhya Pradesh,Guna,0.15,0.15,1000.0,1333.0,714.0,903.0,983.3333333333334,-0.24981245311327827,0.09,736.7586206896551,2.11,6.68,5.38,11.59,25.76,26.9
24,1994,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1000.0,1333.0,714.0,1015.6666666666666,-0.5,0.15,769.1666666666666,6.03,10.24,9.13,3.56,28.96,30.450000000000003
24,1995,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,500.0,1000.0,1333.0,944.3333333333334,1.0,0.2,930.3,1.5,9.94,11.94,8.5,31.88,34.81
24,1996,6,Madhya Pradesh,Guna,0.2,0.2,1000.0,1000.0,500.0,1000.0,833.3333333333334,0.0,0.1,839.2857142857143,1.54,16.72,14.82,4.0,37.08,40.12
24,1997,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,1000.0,1000.0,500.0,833.3333333333334,0.0,0.2,925.2631578947369,2.78,6.31,14.38,3.93,27.4,34.82
24,1998,6,Madhya Pradesh,Guna,0.1,0.2,2000.0,1000.0,1000.0,1000.0,1000.0,1.0,0.1,1043.3,3.93,8.2,7.64,3.95,23.72,24.91
24,1999,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,2000.0,1000.0,1000.0,1333.3333333333333,-0.5,0.1,835.1176470588235,2.68,11.15,4.63,6.8,25.26,27.02
24,2000,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,1000.0,2000.0,1000.0,1333.3333333333333,0.0,0.1,973.6666666666666,0.98,5.57,3.94,1.59,12.08,12.98
24,2001,6,Madhya Pradesh,Guna,0.2,0.2,1000.0,1000.0,1000.0,2000.0,1333.3333333333333,0.0,0.1,910.6470588235294,6.61,11.83,7.44,0.65,26.53,30.21
24,2002,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1000.0,1000.0,1000.0,1000.0,-0.5,0.2,581.9473684210526,1.96,0.99,15.46,1.96,20.37,21.86
24,2003,6,Madhya Pradesh,Guna,0.3,0.5,1667.0,500.0,1000.0,1000.0,833.3333333333334,2.334,0.2,1085.6315789473683,3.02,7.84,7.62,8.11,26.59,28.72
24,2004,6,Madhya Pradesh,Guna,0.24,0.33,1375.0,1667.0,500.0,1000.0,1055.6666666666667,-0.17516496700659867,0.3,940.3870967741935,1.36,8.19,12.88,1.33,23.76,26.24
24,2005,6,Madhya Pradesh,Guna,0.05,0.08,1600.0,1375.0,1667.0,500.0,1180.6666666666667,0.16363636363636358,0.24,1001.9333333333333,3.62,16.28,1.88,4.79,26.57,27.74
24,2006,6,Madhya Pradesh,Guna,0.16,0.26,1625.0,1600.0,1375.0,1667.0,1547.3333333333333,0.015625,0.05,1027.1290322580646,2.21,10.72,13.44,4.45,30.82,34.44
24,2007,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1625.0,1600.0,1375.0,1533.3333333333333,-0.6923076923076923,0.16,859.5,3.25,10.5,9.12,5.28,28.15,30.83
24,2008,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,500.0,1625.0,1600.0,1241.6666666666667,1.0,0.2,1110.0555555555557,12.15,7.36,7.03,5.12,31.660000000000004,32.980000000000004
24,2009,6,Madhya Pradesh,Guna,0.2,0.4,2000.0,1000.0,500.0,1625.0,1041.6666666666667,1.0,0.1,1051.3157894736842,3.77,6.01,5.4,3.3,18.48,23.37
24,2010,6,Madhya Pradesh,Guna,0.06,0.12,1871.0,2000.0,1000.0,500.0,1166.6666666666667,-0.0645,0.2,1238.107142857143,3.54,9.96,7.35,3.37,24.22,28.71
24,2011,6,Madhya Pradesh,Guna,0.08,0.13,1613.0,1871.0,2000.0,1000.0,1623.6666666666667,-0.13789417423837524,0.06,1214.76,18.52,17.09,10.42,6.38,52.41,52.76
24,2012,6,Madhya Pradesh,Guna,0.06,0.1,1667.0,1613.0,1871.0,2000.0,1828.0,0.03347799132052076,0.08,1543.9166666666667,1.0,11.41,9.18,3.33,24.92,25.68
24,2013,6,Madhya Pradesh,Guna,0.07,0.09,1286.0,1667.0,1613.0,1871.0,1717.0,-0.22855428914217157,0.06,1295.88,9.54,18.08,15.71,0.83,44.16,49.9
24,2018,6,Madhya Pradesh,Guna,0.03,0.05,2000.0,1286.0,1667.0,1613.0,1522.0,0.5552099533437014,0.07,1588.7435897435898,2.74,13.69,7.93,5.78,30.14,30.53
24,2019,6,Madhya Pradesh,Guna,0.01,0.01,1750.0,2000.0,1286.0,1667.0,1651.0,-0.125,0.03,1341.735294117647,2.36,9.31,15.19,10.87,37.73,40.21
25,1993,6,Madhya Pradesh,Datia,0.7,0.58,829.0,1167.0,750.0,959.0,958.6666666666666,-0.2896315338474722,0.9,736.7586206896551,1.86,3.57,3.26,10.31,19.0,20.22
25,1994,6,Madhya Pradesh,Datia,0.7,0.5,714.0,829.0,1167.0,750.0,915.3333333333334,-0.13872135102533167,0.7,769.1666666666666,4.07,9.05,7.22,1.21,21.55,22.71
25,1995,6,Madhya Pradesh,Datia,0.6,0.7,1167.0,714.0,829.0,1167.0,903.3333333333334,0.634453781512605,0.7,930.3,2.45,7.38,11.5,7.73,29.06,30.53
25,1996,6,Madhya Pradesh,Datia,1.0,1.0,1000.0,1167.0,714.0,829.0,903.3333333333334,-0.14310197086546705,0.6,839.2857142857143,2.82,11.93,8.11,5.34,28.2,32.66
25,1997,6,Madhya Pradesh,Datia,0.2,0.3,1500.0,1000.0,1167.0,714.0,960.3333333333334,0.5,1.0,925.2631578947369,1.76,3.44,8.08,3.96,17.240000000000002,24.75
25,1998,6,Madhya Pradesh,Datia,1.9,2.5,1316.0,1500.0,1000.0,1167.0,1222.3333333333333,-0.1226666666666667,0.2,1043.3,2.36,8.61,6.04,4.66,21.67,23.35
25,1999,6,Madhya Pradesh,Datia,0.8,0.8,1000.0,1316.0,1500.0,1000.0,1272.0,-0.2401215805471124,1.9,835.1176470588235,0.89,7.88,6.0,5.48,20.25,21.71
25,2000,6,Madhya Pradesh,Datia,0.7,1.0,1429.0,1000.0,1316.0,1500.0,1272.0,0.42900000000000005,0.8,973.6666666666666,0.54,5.07,3.18,0.79,9.580000000000002,10.28
25,2001,6,Madhya Pradesh,Datia,0.6,0.7,1167.0,1429.0,1000.0,1316.0,1248.3333333333333,-0.18334499650104974,0.7,910.6470588235294,5.47,8.45,6.83,0.4,21.15,24.52
25,2002,6,Madhya Pradesh,Datia,1.2,0.7,583.0,1167.0,1429.0,1000.0,1198.6666666666667,-0.5004284490145673,0.6,581.9473684210526,1.56,0.66,7.04,4.64,13.9,16.49
25,2003,6,Madhya Pradesh,Datia,1.2,1.2,1000.0,583.0,1167.0,1429.0,1059.6666666666667,0.7152658662092624,1.2,1085.6315789473683,0.94,4.85,5.9,5.87,17.56,20.2
25,2004,6,Madhya Pradesh,Datia,1.09,0.86,789.0,1000.0,583.0,1167.0,916.6666666666666,-0.21099999999999997,1.2,940.3870967741935,1.28,5.1,8.09,2.38,16.849999999999998,19.55
25,2005,6,Madhya Pradesh,Datia,1.01,1.31,1297.0,789.0,1000.0,583.0,790.6666666666666,0.643852978453739,1.09,1001.9333333333333,2.41,9.76,1.73,3.48,17.38,19.32
25,2006,6,Madhya Pradesh,Datia,1.02,1.19,1167.0,1297.0,789.0,1000.0,1028.6666666666667,-0.10023130300693905,1.01,1027.1290322580646,4.96,5.23,3.44,1.73,15.36,17.19
25,2007,6,Madhya Pradesh,Datia,2.2,1.4,636.0,1167.0,1297.0,789.0,1084.3333333333333,-0.4550128534704371,1.02,859.5,2.9,4.78,4.26,2.53,14.47,17.18
25,2008,6,Madhya Pradesh,Datia,0.8,1.6,2000.0,636.0,1167.0,1297.0,1033.3333333333333,2.1446540880503147,2.2,1110.0555555555557,8.03,8.62,8.04,5.0,29.69,30.82
25,2010,6,Madhya Pradesh,Datia,0.91,1.07,1171.0,2000.0,636.0,1167.0,1267.6666666666667,-0.4145,0.8,1238.107142857143,2.76,5.12,7.65,8.15,23.68,26.96
25,2011,6,Madhya Pradesh,Datia,1.09,1.42,1304.0,1171.0,2000.0,636.0,1269.0,0.11357813834329633,0.91,1214.76,6.54,10.02,6.86,4.68,28.1,29.29
25,2012,6,Madhya Pradesh,Datia,0.96,1.66,1729.0,1304.0,1171.0,2000.0,1491.6666666666667,0.32592024539877307,1.09,1543.9166666666667,1.07,8.2,10.37,4.38,24.02,25.39
25,2013,6,Madhya Pradesh,Datia,0.81,0.89,1099.0,1729.0,1304.0,1171.0,1401.3333333333333,-0.3643724696356275,0.96,1295.88,6.57,7.28,11.26,1.53,26.64,33.32
25,2014,6,Madhya Pradesh,Datia,3.0,5.0,1667.0,1099.0,1729.0,1304.0,1377.3333333333333,0.5168334849863512,0.81,1621.1304347826087,0.93,7.37,6.3,4.14,18.74,25.12
25,2015,6,Madhya Pradesh,Datia,1.0,2.0,2000.0,1667.0,1099.0,1729.0,1498.3333333333333,0.1997600479904018,3.0,1552.9166666666667,3.04,8.78,5.12,4.12,21.06,27.78
25,2016,6,Madhya Pradesh,Datia,5.0,7.0,1400.0,2000.0,1667.0,1099.0,1588.6666666666667,-0.30000000000000004,1.0,2052.0,2.38,10.1,8.17,0.66,21.31,23.85
25,2018,6,Madhya Pradesh,Datia,1.98,3.3,1665.0,1400.0,2000.0,1667.0,1689.0,0.18928571428571428,5.0,1588.7435897435898,2.85,11.13,10.66,5.16,29.8,31.06
25,2019,6,Madhya Pradesh,Datia,2.61,3.49,1335.0,1665.0,1400.0,2000.0,1688.3333333333333,-0.19819819819819817,1.98,1341.735294117647,2.77,7.61,7.77,7.56,25.71,28.21
26,1993,6,Madhya Pradesh,Morena,60.91,62.31,1023.0,1040.0,984.0,1182.0,1068.6666666666667,-0.0163461538461539,59.53,736.7586206896551,1.89,3.77,3.31,10.89,19.86,21.11
26,1994,6,Madhya Pradesh,Morena,60.6,73.3,1210.0,1023.0,1040.0,984.0,1015.6666666666666,0.18279569892473124,60.91,769.1666666666666,4.03,9.91,6.88,0.96,21.78,23.08
26,1995,6,Madhya Pradesh,Morena,55.1,54.1,982.0,1210.0,1023.0,1040.0,1091.0,-0.18842975206611567,60.6,930.3,2.57,6.33,11.54,7.26,27.7,29.19
26,1996,6,Madhya Pradesh,Morena,60.9,79.6,1307.0,982.0,1210.0,1023.0,1071.6666666666667,0.3309572301425663,55.1,839.2857142857143,2.99,10.68,7.83,5.21,26.71,31.19
26,1997,6,Madhya Pradesh,Morena,69.7,100.1,1436.0,1307.0,982.0,1210.0,1166.3333333333333,0.09869931140015309,60.9,925.2631578947369,1.72,3.38,6.22,3.41,14.73,21.8
26,1998,6,Madhya Pradesh,Morena,68.2,100.3,1471.0,1436.0,1307.0,982.0,1241.6666666666667,0.024373259052924867,69.7,1043.3,2.33,8.35,6.18,4.67,21.53,23.78
26,1999,6,Madhya Pradesh,Morena,55.0,73.4,1335.0,1471.0,1436.0,1307.0,1404.6666666666667,-0.09245411284840244,68.2,835.1176470588235,0.67,7.33,6.41,4.72,19.13,20.43
26,2000,6,Madhya Pradesh,Morena,73.9,124.0,1678.0,1335.0,1471.0,1436.0,1414.0,0.2569288389513109,55.0,973.6666666666666,0.99,5.15,3.28,0.79,10.21,11.05
26,2001,6,Madhya Pradesh,Morena,70.2,122.0,1738.0,1678.0,1335.0,1471.0,1494.6666666666667,0.035756853396901045,73.9,910.6470588235294,4.49,7.36,5.75,0.53,18.130000000000003,21.01
26,2002,6,Madhya Pradesh,Morena,73.3,68.9,940.0,1738.0,1678.0,1335.0,1583.6666666666667,-0.4591484464902187,70.2,581.9473684210526,1.3,0.51,6.18,5.04,13.03,16.05
26,2003,6,Madhya Pradesh,Morena,76.8,131.1,1707.0,940.0,1738.0,1678.0,1452.0,0.8159574468085107,73.3,1085.6315789473683,1.11,4.97,5.12,5.35,16.549999999999997,19.01
26,2004,6,Madhya Pradesh,Morena,73.79,129.58,1756.0,1707.0,940.0,1738.0,1461.6666666666667,0.02870533099004091,76.8,940.3870967741935,1.3,4.78,7.6,2.69,16.37,19.19
26,2005,6,Madhya Pradesh,Morena,79.78,156.45,1961.0,1756.0,1707.0,940.0,1467.6666666666667,0.11674259681093391,73.79,1001.9333333333333,2.0,9.29,1.65,3.3,16.24,18.08
26,2006,6,Madhya Pradesh,Morena,82.75,145.73,1761.0,1961.0,1756.0,1707.0,1808.0,-0.1019887812340643,79.78,1027.1290322580646,5.02,5.31,2.62,1.44,14.39,16.08
26,2007,6,Madhya Pradesh,Morena,89.4,168.7,1887.0,1761.0,1961.0,1756.0,1826.0,0.07155025553662697,82.75,859.5,2.98,4.34,4.04,2.08,13.44,16.22
26,2008,6,Madhya Pradesh,Morena,87.5,143.1,1635.0,1887.0,1761.0,1961.0,1869.6666666666667,-0.1335453100158982,89.4,1110.0555555555557,6.68,8.71,7.55,4.77,27.71,28.84
26,2009,6,Madhya Pradesh,Morena,74.8,143.6,1920.0,1635.0,1887.0,1761.0,1761.0,0.17431192660550465,87.5,1051.3157894736842,0.61,3.41,3.03,5.6,12.65,18.69
26,2010,6,Madhya Pradesh,Morena,96.46,238.27,2470.0,1920.0,1635.0,1887.0,1814.0,0.28645833333333326,74.8,1238.107142857143,2.25,4.63,6.75,7.93,21.56,24.52
26,2011,6,Madhya Pradesh,Morena,98.57,238.54,2420.0,2470.0,1920.0,1635.0,2008.3333333333333,-0.020242914979757054,96.46,1214.76,5.41,8.23,6.98,4.38,25.0,26.37
26,2012,6,Madhya Pradesh,Morena,94.71,223.42,2359.0,2420.0,2470.0,1920.0,2270.0,-0.02520661157024795,98.57,1543.9166666666667,0.9,8.22,10.89,4.43,24.44,25.99
26,2013,6,Madhya Pradesh,Morena,111.05,237.85,2142.0,2359.0,2420.0,2470.0,2416.3333333333335,-0.09198813056379818,94.71,1295.88,6.4,6.66,11.41,2.21,26.68,33.6
26,2014,6,Madhya Pradesh,Morena,87.0,196.0,2253.0,2142.0,2359.0,2420.0,2307.0,0.051820728291316565,111.05,1621.1304347826087,0.76,6.54,6.02,3.5,16.82,23.05
26,2015,6,Madhya Pradesh,Morena,135.0,390.0,2889.0,2253.0,2142.0,2359.0,2251.3333333333335,0.2822902796271638,87.0,1552.9166666666667,2.15,6.39,4.96,2.67,16.17,22.88
26,2016,6,Madhya Pradesh,Morena,163.0,480.0,2945.0,2889.0,2253.0,2142.0,2428.0,0.019383869851159474,135.0,2052.0,1.93,11.71,8.22,0.69,22.55,24.28
26,2017,6,Madhya Pradesh,Morena,121.5,361.1,2972.0,2945.0,2889.0,2253.0,2695.6666666666665,0.00916808149405779,163.0,1603.7391304347825,2.48,4.26,5.85,2.21,14.8,16.65
26,2018,6,Madhya Pradesh,Morena,197.85,338.71,1712.0,2972.0,2945.0,2889.0,2935.3333333333335,-0.423956931359354,121.5,1588.7435897435898,2.95,9.55,8.81,5.24,26.550000000000004,28.37
