dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield
206,2017,12,Uttar Pradesh,Farrukhabad,3.9,6.18,1584.0,2150.0,1590.0,1541.0,1760.3333333333333,-0.2632558139534884,4.1,1620.1724137931035
206,2018,12,Uttar Pradesh,Farrukhabad,3.87,8.23,2124.0,1584.0,2150.0,1590.0,1774.6666666666667,0.34090909090909083,3.9,1712.9016393442623
206,2019,12,Uttar Pradesh,Farrukhabad,4.07,10.52,2582.0,2124.0,1584.0,2150.0,1952.6666666666667,0.21563088512241047,3.87,1894.1833333333334
207,1993,12,Uttar Pradesh,Etawah,57.55,79.92,1389.0,1491.0,1124.0,1522.0,1379.0,-0.06841046277665996,59.45,1126.1132075471698
207,1994,12,Uttar Pradesh,Etawah,57.64,61.88,1074.0,1389.0,1491.0,1124.0,1334.6666666666667,-0.2267818574514039,57.55,1007.6603773584906
207,1995,12,Uttar Pradesh,Etawah,59.34,96.57,1627.0,1074.0,1389.0,1491.0,1318.0,0.5148975791433892,57.64,1217.4285714285713
207,1996,12,Uttar Pradesh,Etawah,56.76,77.1,1358.0,1627.0,1074.0,1389.0,1363.3333333333333,-0.16533497234173322,59.34,1118.625
207,1997,12,Uttar Pradesh,Etawah,33.28,57.6,1731.0,1358.0,1627.0,1074.0,1353.0,0.27466863033873334,56.76,1335.6029411764705
207,1998,12,Uttar Pradesh,Etawah,35.07,40.36,1151.0,1731.0,1358.0,1627.0,1572.0,-0.3350664355863663,33.28,1130.3970588235295
207,1999,12,Uttar Pradesh,Etawah,34.54,58.94,1706.0,1151.0,1731.0,1358.0,1413.3333333333333,0.4821894005212859,35.07,1361.2424242424242
207,2000,12,Uttar Pradesh,Etawah,37.07,54.03,1458.0,1706.0,1151.0,1731.0,1529.3333333333333,-0.14536928487690504,34.54,1263.7462686567164
207,2001,12,Uttar Pradesh,Etawah,34.86,45.98,1319.0,1458.0,1706.0,1151.0,1438.3333333333333,-0.09533607681755829,37.07,1174.7910447761194
207,2002,12,Uttar Pradesh,Etawah,35.99,49.23,1368.0,1319.0,1458.0,1706.0,1494.3333333333333,0.0371493555724034,34.86,1196.323076923077
207,2003,12,Uttar Pradesh,Etawah,41.12,36.18,880.0,1368.0,1319.0,1458.0,1381.6666666666667,-0.35672514619883045,35.99,1157.3809523809523
207,2004,12,Uttar Pradesh,Etawah,37.35,75.56,2023.0,880.0,1368.0,1319.0,1189.0,1.2988636363636363,41.12,1357.09375
207,2005,12,Uttar Pradesh,Etawah,38.48,66.11,1718.0,2023.0,880.0,1368.0,1423.6666666666667,-0.1507661888284726,37.35,1305.0819672131147
207,2006,12,Uttar Pradesh,Etawah,39.41,67.66,1717.0,1718.0,2023.0,880.0,1540.3333333333333,-0.0005820721769499437,38.48,1386.5333333333333
207,2007,12,Uttar Pradesh,Etawah,40.17,69.51,1730.0,1717.0,1718.0,2023.0,1819.3333333333333,0.007571345369831173,39.41,1324.3125
207,2008,12,Uttar Pradesh,Etawah,33.84,73.37,2168.0,1730.0,1717.0,1718.0,1721.6666666666667,0.2531791907514451,40.17,1478.2131147540983
207,2009,12,Uttar Pradesh,Etawah,36.79,73.17,1989.0,2168.0,1730.0,1717.0,1871.6666666666667,-0.08256457564575648,33.84,1416.9333333333334
207,2010,12,Uttar Pradesh,Etawah,38.09,79.38,2084.0,1989.0,2168.0,1730.0,1962.3333333333333,0.0477626948215184,36.79,1360.1186440677966
207,2011,12,Uttar Pradesh,Etawah,36.38,73.41,2018.0,2084.0,1989.0,2168.0,2080.3333333333335,-0.03166986564299423,38.09,1526.8095238095239
207,2012,12,Uttar Pradesh,Etawah,35.46,84.64,2387.0,2018.0,2084.0,1989.0,2030.3333333333333,0.18285431119920714,36.38,1586.5967741935483
207,2013,12,Uttar Pradesh,Etawah,35.24,87.42,2481.0,2387.0,2018.0,2084.0,2163.0,0.039379974863845923,35.46,1458.9322033898304
207,2014,12,Uttar Pradesh,Etawah,37.71,73.96,1961.0,2481.0,2387.0,2018.0,2295.3333333333335,-0.20959290608625558,35.24,1524.3559322033898
207,2015,12,Uttar Pradesh,Etawah,39.34,90.88,2310.0,1961.0,2481.0,2387.0,2276.3333333333335,0.17797042325344203,37.71,1426.6896551724137
207,2016,12,Uttar Pradesh,Etawah,35.81,83.43,2330.0,2310.0,1961.0,2481.0,2250.6666666666665,0.008658008658008587,39.34,1464.7166666666667
207,2017,12,Uttar Pradesh,Etawah,38.48,84.95,2208.0,2330.0,2310.0,1961.0,2200.3333333333335,-0.05236051502145922,35.81,1620.1724137931035
207,2018,12,Uttar Pradesh,Etawah,37.38,104.2,2788.0,2208.0,2330.0,2310.0,2282.6666666666665,0.2626811594202898,38.48,1712.9016393442623
207,2019,12,Uttar Pradesh,Etawah,35.24,89.09,2528.0,2788.0,2208.0,2330.0,2442.0,-0.09325681492109039,37.38,1894.1833333333334
209,1993,12,Uttar Pradesh,Fatehpur,6.87,11.66,1697.0,1333.0,1208.0,876.0,1139.0,0.2730682670667668,6.27,1126.1132075471698
209,1994,12,Uttar Pradesh,Fatehpur,8.02,7.09,884.0,1697.0,1333.0,1208.0,1412.6666666666667,-0.47908073070123747,6.87,1007.6603773584906
209,1995,12,Uttar Pradesh,Fatehpur,8.11,7.7,949.0,884.0,1697.0,1333.0,1304.6666666666667,0.07352941176470584,8.02,1217.4285714285713
209,1996,12,Uttar Pradesh,Fatehpur,7.9,5.46,691.0,949.0,884.0,1697.0,1176.6666666666667,-0.2718651211801897,8.11,1118.625
209,1997,12,Uttar Pradesh,Fatehpur,7.9,4.75,601.0,691.0,949.0,884.0,841.3333333333334,-0.13024602026049203,7.9,1335.6029411764705
209,1998,12,Uttar Pradesh,Fatehpur,7.28,5.11,702.0,601.0,691.0,949.0,747.0,0.16805324459234616,7.9,1130.3970588235295
209,1999,12,Uttar Pradesh,Fatehpur,6.99,7.02,1004.0,702.0,601.0,691.0,664.6666666666666,0.4301994301994303,7.28,1361.2424242424242
209,2000,12,Uttar Pradesh,Fatehpur,7.62,6.43,844.0,1004.0,702.0,601.0,769.0,-0.15936254980079678,6.99,1263.7462686567164
209,2001,12,Uttar Pradesh,Fatehpur,7.09,5.46,770.0,844.0,1004.0,702.0,850.0,-0.08767772511848337,7.62,1174.7910447761194
209,2002,12,Uttar Pradesh,Fatehpur,6.78,5.55,819.0,770.0,844.0,1004.0,872.6666666666666,0.06363636363636371,7.09,1196.323076923077
209,2003,12,Uttar Pradesh,Fatehpur,6.82,6.84,1003.0,819.0,770.0,844.0,811.0,0.22466422466422475,6.78,1157.3809523809523
209,2004,12,Uttar Pradesh,Fatehpur,5.05,5.94,1176.0,1003.0,819.0,770.0,864.0,0.17248255234297116,6.82,1357.09375
209,2005,12,Uttar Pradesh,Fatehpur,5.8,8.76,1510.0,1176.0,1003.0,819.0,999.3333333333334,0.2840136054421769,5.05,1305.0819672131147
209,2006,12,Uttar Pradesh,Fatehpur,6.68,7.94,1189.0,1510.0,1176.0,1003.0,1229.6666666666667,-0.21258278145695364,5.8,1386.5333333333333
209,2007,12,Uttar Pradesh,Fatehpur,8.47,8.11,957.0,1189.0,1510.0,1176.0,1291.6666666666667,-0.19512195121951215,6.68,1324.3125
209,2008,12,Uttar Pradesh,Fatehpur,7.21,7.49,1039.0,957.0,1189.0,1510.0,1218.6666666666667,0.0856844305120168,8.47,1478.2131147540983
209,2009,12,Uttar Pradesh,Fatehpur,8.66,8.09,934.0,1039.0,957.0,1189.0,1061.6666666666667,-0.10105871029836377,7.21,1416.9333333333334
209,2010,12,Uttar Pradesh,Fatehpur,8.62,8.16,947.0,934.0,1039.0,957.0,976.6666666666666,0.013918629550321304,8.66,1360.1186440677966
209,2011,12,Uttar Pradesh,Fatehpur,7.68,8.28,1078.0,947.0,934.0,1039.0,973.3333333333334,0.13833157338965152,8.62,1526.8095238095239
209,2012,12,Uttar Pradesh,Fatehpur,6.99,8.96,1282.0,1078.0,947.0,934.0,986.3333333333334,0.18923933209647492,7.68,1586.5967741935483
209,2013,12,Uttar Pradesh,Fatehpur,6.48,6.21,958.0,1282.0,1078.0,947.0,1102.3333333333333,-0.2527301092043682,6.99,1458.9322033898304
209,2014,12,Uttar Pradesh,Fatehpur,5.16,3.94,764.0,958.0,1282.0,1078.0,1106.0,-0.20250521920668063,6.48,1524.3559322033898
209,2015,12,Uttar Pradesh,Fatehpur,5.47,4.48,819.0,764.0,958.0,1282.0,1001.3333333333334,0.07198952879581144,5.16,1426.6896551724137
209,2016,12,Uttar Pradesh,Fatehpur,8.12,7.79,959.0,819.0,764.0,958.0,847.0,0.170940170940171,5.47,1464.7166666666667
209,2017,12,Uttar Pradesh,Fatehpur,7.4,8.83,1194.0,959.0,819.0,764.0,847.3333333333334,0.2450469238790407,8.12,1620.1724137931035
209,2018,12,Uttar Pradesh,Fatehpur,7.87,8.73,1109.0,1194.0,959.0,819.0,990.6666666666666,-0.0711892797319933,7.4,1712.9016393442623
209,2019,12,Uttar Pradesh,Fatehpur,6.59,12.9,1957.0,1109.0,1194.0,959.0,1087.3333333333333,0.7646528403967539,7.87,1894.1833333333334
210,1993,12,Uttar Pradesh,Allahabad,45.35,64.32,1418.0,1336.0,947.0,1303.0,1195.3333333333333,0.06137724550898205,35.79,1126.1132075471698
210,1994,12,Uttar Pradesh,Allahabad,51.34,38.49,750.0,1418.0,1336.0,947.0,1233.6666666666667,-0.47108603667136817,45.35,1007.6603773584906
210,1995,12,Uttar Pradesh,Allahabad,53.43,51.2,958.0,750.0,1418.0,1336.0,1168.0,0.27733333333333343,51.34,1217.4285714285713
210,1996,12,Uttar Pradesh,Allahabad,51.7,48.07,930.0,958.0,750.0,1418.0,1042.0,-0.029227557411273475,53.43,1118.625
210,1997,12,Uttar Pradesh,Allahabad,33.28,28.58,859.0,930.0,958.0,750.0,879.3333333333334,-0.07634408602150533,51.7,1335.6029411764705
210,1998,12,Uttar Pradesh,Allahabad,33.75,31.54,935.0,859.0,930.0,958.0,915.6666666666666,0.08847497089639123,33.28,1130.3970588235295
210,1999,12,Uttar Pradesh,Allahabad,27.47,41.09,1496.0,935.0,859.0,930.0,908.0,0.6000000000000001,33.75,1361.2424242424242
210,2000,12,Uttar Pradesh,Allahabad,31.64,18.58,587.0,1496.0,935.0,859.0,1096.6666666666667,-0.607620320855615,27.47,1263.7462686567164
210,2001,12,Uttar Pradesh,Allahabad,34.5,31.8,922.0,587.0,1496.0,935.0,1006.0,0.5706984667802386,31.64,1174.7910447761194
210,2002,12,Uttar Pradesh,Allahabad,33.93,30.21,890.0,922.0,587.0,1496.0,1001.6666666666666,-0.03470715835141003,34.5,1196.323076923077
210,2003,12,Uttar Pradesh,Allahabad,31.06,18.9,608.0,890.0,922.0,587.0,799.6666666666666,-0.31685393258426964,33.93,1157.3809523809523
210,2004,12,Uttar Pradesh,Allahabad,28.71,28.04,977.0,608.0,890.0,922.0,806.6666666666666,0.606907894736842,31.06,1357.09375
210,2005,12,Uttar Pradesh,Allahabad,27.76,31.76,1144.0,977.0,608.0,890.0,825.0,0.17093142272262019,28.71,1305.0819672131147
210,2006,12,Uttar Pradesh,Allahabad,28.24,25.83,915.0,1144.0,977.0,608.0,909.6666666666666,-0.2001748251748252,27.76,1386.5333333333333
210,2007,12,Uttar Pradesh,Allahabad,27.75,30.87,1112.0,915.0,1144.0,977.0,1012.0,0.2153005464480875,28.24,1324.3125
210,2008,12,Uttar Pradesh,Allahabad,27.69,28.39,1025.0,1112.0,915.0,1144.0,1057.0,-0.0782374100719424,27.75,1478.2131147540983
210,2009,12,Uttar Pradesh,Allahabad,27.09,25.39,937.0,1025.0,1112.0,915.0,1017.3333333333334,-0.08585365853658533,27.69,1416.9333333333334
210,2010,12,Uttar Pradesh,Allahabad,28.47,27.6,969.0,937.0,1025.0,1112.0,1024.6666666666667,0.03415154749199578,27.09,1360.1186440677966
210,2011,12,Uttar Pradesh,Allahabad,28.36,26.17,923.0,969.0,937.0,1025.0,977.0,-0.047471620227038214,28.47,1526.8095238095239
210,2012,12,Uttar Pradesh,Allahabad,28.88,26.47,917.0,923.0,969.0,937.0,943.0,-0.00650054171180936,28.36,1586.5967741935483
210,2013,12,Uttar Pradesh,Allahabad,27.07,19.79,731.0,917.0,923.0,969.0,936.3333333333334,-0.20283533260632503,28.88,1458.9322033898304
210,2014,12,Uttar Pradesh,Allahabad,25.67,17.77,692.0,731.0,917.0,923.0,857.0,-0.05335157318741446,27.07,1524.3559322033898
210,2015,12,Uttar Pradesh,Allahabad,28.82,26.02,903.0,692.0,731.0,917.0,780.0,0.3049132947976878,25.67,1426.6896551724137
210,2016,12,Uttar Pradesh,Allahabad,27.34,26.07,953.0,903.0,692.0,731.0,775.3333333333334,0.05537098560354381,28.82,1464.7166666666667
210,2017,12,Uttar Pradesh,Allahabad,18.17,13.55,746.0,953.0,903.0,692.0,849.3333333333334,-0.21720881427072403,27.34,1620.1724137931035
210,2018,12,Uttar Pradesh,Allahabad,23.92,32.15,1344.0,746.0,953.0,903.0,867.3333333333334,0.8016085790884719,18.17,1712.9016393442623
210,2019,12,Uttar Pradesh,Allahabad,27.04,33.32,1232.0,1344.0,746.0,953.0,1014.3333333333334,-0.08333333333333337,23.92,1894.1833333333334
211,1993,12,Uttar Pradesh,Jhansi,0.06,0.04,667.0,1000.0,750.0,1000.0,916.6666666666666,-0.33299999999999996,0.04,1126.1132075471698
211,1994,12,Uttar Pradesh,Jhansi,0.12,0.06,500.0,667.0,1000.0,750.0,805.6666666666666,-0.2503748125937032,0.06,1007.6603773584906
211,1995,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0,500.0,667.0,1000.0,722.3333333333334,1.0,0.12,1217.4285714285713
211,1996,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0,1000.0,500.0,667.0,722.3333333333334,0.0,0.01,1118.625
211,1997,12,Uttar Pradesh,Jhansi,0.01,0.02,2000.0,1000.0,1000.0,500.0,833.3333333333334,1.0,0.01,1335.6029411764705
211,1998,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0,2000.0,1000.0,1000.0,1333.3333333333333,-0.5,0.01,1130.3970588235295
211,1999,12,Uttar Pradesh,Jhansi,0.14,0.17,1214.0,1000.0,2000.0,1000.0,1333.3333333333333,0.21399999999999997,0.01,1361.2424242424242
211,2000,12,Uttar Pradesh,Jhansi,0.15,0.16,1067.0,1214.0,1000.0,2000.0,1404.6666666666667,-0.12108731466227352,0.14,1263.7462686567164
211,2001,12,Uttar Pradesh,Jhansi,0.1,0.09,900.0,1067.0,1214.0,1000.0,1093.6666666666667,-0.1565135895032802,0.15,1174.7910447761194
211,2002,12,Uttar Pradesh,Jhansi,0.06,0.06,1000.0,900.0,1067.0,1214.0,1060.3333333333333,0.11111111111111116,0.1,1196.323076923077
211,2003,12,Uttar Pradesh,Jhansi,0.04,0.02,500.0,1000.0,900.0,1067.0,989.0,-0.5,0.06,1157.3809523809523
211,2004,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0,500.0,1000.0,900.0,800.0,1.0,0.04,1357.09375
211,2005,12,Uttar Pradesh,Jhansi,0.04,0.04,1000.0,1000.0,500.0,1000.0,833.3333333333334,0.0,0.02,1305.0819672131147
211,2006,12,Uttar Pradesh,Jhansi,0.1,0.19,1900.0,1000.0,1000.0,500.0,833.3333333333334,0.8999999999999999,0.04,1386.5333333333333
211,2007,12,Uttar Pradesh,Jhansi,0.31,0.16,516.0,1900.0,1000.0,1000.0,1300.0,-0.728421052631579,0.1,1324.3125
211,2008,12,Uttar Pradesh,Jhansi,0.04,0.02,500.0,516.0,1900.0,1000.0,1138.6666666666667,-0.03100775193798455,0.31,1478.2131147540983
211,2009,12,Uttar Pradesh,Jhansi,0.06,0.06,1000.0,500.0,516.0,1900.0,972.0,1.0,0.04,1416.9333333333334
211,2010,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0,1000.0,500.0,516.0,672.0,0.0,0.06,1360.1186440677966
211,2011,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0,1000.0,1000.0,500.0,833.3333333333334,0.0,0.02,1526.8095238095239
211,2012,12,Uttar Pradesh,Jhansi,0.04,0.08,2000.0,1000.0,1000.0,1000.0,1000.0,1.0,0.01,1586.5967741935483
211,2014,12,Uttar Pradesh,Jhansi,4.92,3.95,803.0,2000.0,1000.0,1000.0,1333.3333333333333,-0.5985,0.04,1524.3559322033898
211,2015,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0,803.0,2000.0,1000.0,1267.6666666666667,0.24533001245330022,4.92,1426.6896551724137
211,2016,12,Uttar Pradesh,Jhansi,0.01,0.02,1154.0,1000.0,803.0,2000.0,1267.6666666666667,0.15399999999999991,0.02,1464.7166666666667
211,2018,12,Uttar Pradesh,Jhansi,0.01,0.01,1429.0,1154.0,1000.0,803.0,985.6666666666666,0.23830155979202772,0.01,1712.9016393442623
211,2019,12,Uttar Pradesh,Jhansi,0.02,0.04,1870.0,1429.0,1154.0,1000.0,1194.3333333333333,0.3086074177746676,0.01,1894.1833333333334
212,1998,12,Uttar Pradesh,Lalitpur,0.03,0.04,1333.0,1400.0,727.0,692.0,939.6666666666666,-0.04785714285714282,0.05,1130.3970588235295
212,1999,12,Uttar Pradesh,Lalitpur,0.02,0.02,1000.0,1333.0,1400.0,727.0,1153.3333333333333,-0.24981245311327827,0.03,1361.2424242424242
212,2001,12,Uttar Pradesh,Lalitpur,0.17,0.15,882.0,1000.0,1333.0,1400.0,1244.3333333333333,-0.118,0.02,1174.7910447761194
212,2007,12,Uttar Pradesh,Lalitpur,0.09,0.04,444.0,882.0,1000.0,1333.0,1071.6666666666667,-0.4965986394557823,0.17,1324.3125
213,1993,12,Uttar Pradesh,Jalaun,15.56,11.29,726.0,927.0,746.0,976.0,883.0,-0.21682847896440127,17.6,1126.1132075471698
213,1994,12,Uttar Pradesh,Jalaun,13.26,10.28,775.0,726.0,927.0,746.0,799.6666666666666,0.06749311294765836,15.56,1007.6603773584906
213,1995,12,Uttar Pradesh,Jalaun,14.68,18.46,1257.0,775.0,726.0,927.0,809.3333333333334,0.6219354838709676,13.26,1217.4285714285713
213,1996,12,Uttar Pradesh,Jalaun,12.3,12.09,983.0,1257.0,775.0,726.0,919.3333333333334,-0.21797931583134444,14.68,1118.625
213,1997,12,Uttar Pradesh,Jalaun,12.92,18.33,1419.0,983.0,1257.0,775.0,1005.0,0.44354018311291954,12.3,1335.6029411764705
213,1998,12,Uttar Pradesh,Jalaun,12.89,14.95,1160.0,1419.0,983.0,1257.0,1219.6666666666667,-0.18252290345313604,12.92,1130.3970588235295
213,1999,12,Uttar Pradesh,Jalaun,11.99,15.41,1285.0,1160.0,1419.0,983.0,1187.3333333333333,0.10775862068965525,12.89,1361.2424242424242
213,2000,12,Uttar Pradesh,Jalaun,12.93,13.38,1035.0,1285.0,1160.0,1419.0,1288.0,-0.19455252918287935,11.99,1263.7462686567164
213,2001,12,Uttar Pradesh,Jalaun,11.77,10.58,899.0,1035.0,1285.0,1160.0,1160.0,-0.13140096618357489,12.93,1174.7910447761194
213,2002,12,Uttar Pradesh,Jalaun,12.06,11.98,993.0,899.0,1035.0,1285.0,1073.0,0.1045606229143492,11.77,1196.323076923077
213,2003,12,Uttar Pradesh,Jalaun,15.94,7.33,460.0,993.0,899.0,1035.0,975.6666666666666,-0.5367573011077542,12.06,1157.3809523809523
213,2004,12,Uttar Pradesh,Jalaun,13.79,11.65,845.0,460.0,993.0,899.0,784.0,0.8369565217391304,15.94,1357.09375
213,2005,12,Uttar Pradesh,Jalaun,12.49,13.09,1048.0,845.0,460.0,993.0,766.0,0.24023668639053253,13.79,1305.0819672131147
213,2006,12,Uttar Pradesh,Jalaun,14.39,26.29,1827.0,1048.0,845.0,460.0,784.3333333333334,0.7433206106870229,12.49,1386.5333333333333
213,2007,12,Uttar Pradesh,Jalaun,17.34,8.69,501.0,1827.0,1048.0,845.0,1240.0,-0.7257799671592775,14.39,1324.3125
213,2008,12,Uttar Pradesh,Jalaun,12.95,8.9,687.0,501.0,1827.0,1048.0,1125.3333333333333,0.37125748502994016,17.34,1478.2131147540983
213,2009,12,Uttar Pradesh,Jalaun,17.3,15.23,880.0,687.0,501.0,1827.0,1005.0,0.28093158660844253,12.95,1416.9333333333334
213,2010,12,Uttar Pradesh,Jalaun,15.39,13.17,856.0,880.0,687.0,501.0,689.3333333333334,-0.027272727272727226,17.3,1360.1186440677966
213,2011,12,Uttar Pradesh,Jalaun,14.07,13.09,930.0,856.0,880.0,687.0,807.6666666666666,0.08644859813084116,15.39,1526.8095238095239
213,2012,12,Uttar Pradesh,Jalaun,13.11,23.4,1785.0,930.0,856.0,880.0,888.6666666666666,0.9193548387096775,14.07,1586.5967741935483
213,2013,12,Uttar Pradesh,Jalaun,11.92,8.0,671.0,1785.0,930.0,856.0,1190.3333333333333,-0.6240896358543417,13.11,1458.9322033898304
213,2014,12,Uttar Pradesh,Jalaun,15.68,12.93,825.0,671.0,1785.0,930.0,1128.6666666666667,0.2295081967213115,11.92,1524.3559322033898
213,2015,12,Uttar Pradesh,Jalaun,13.2,11.66,883.0,825.0,671.0,1785.0,1093.6666666666667,0.07030303030303031,15.68,1426.6896551724137
213,2016,12,Uttar Pradesh,Jalaun,14.76,16.98,1150.0,883.0,825.0,671.0,793.0,0.30237825594563983,13.2,1464.7166666666667
213,2017,12,Uttar Pradesh,Jalaun,15.03,24.31,1617.0,1150.0,883.0,825.0,952.6666666666666,0.4060869565217391,14.76,1620.1724137931035
213,2018,12,Uttar Pradesh,Jalaun,15.33,23.52,1535.0,1617.0,1150.0,883.0,1216.6666666666667,-0.05071119356833642,15.03,1712.9016393442623
213,2019,12,Uttar Pradesh,Jalaun,14.66,27.73,1891.0,1535.0,1617.0,1150.0,1434.0,0.23192182410423445,15.33,1894.1833333333334
214,1993,12,Uttar Pradesh,Hamirpur,0.78,0.52,667.0,935.0,750.0,679.0,788.0,-0.28663101604278074,0.46,1126.1132075471698
214,1994,12,Uttar Pradesh,Hamirpur,0.41,0.21,512.0,667.0,935.0,750.0,784.0,-0.23238380809595205,0.78,1007.6603773584906
214,1995,12,Uttar Pradesh,Hamirpur,0.55,0.41,745.0,512.0,667.0,935.0,704.6666666666666,0.455078125,0.41,1217.4285714285713
214,1996,12,Uttar Pradesh,Hamirpur,0.86,0.6,698.0,745.0,512.0,667.0,641.3333333333334,-0.06308724832214763,0.55,1118.625
214,1997,12,Uttar Pradesh,Hamirpur,0.38,0.3,789.0,698.0,745.0,512.0,651.6666666666666,0.1303724928366763,0.86,1335.6029411764705
214,1998,12,Uttar Pradesh,Hamirpur,0.58,0.32,552.0,789.0,698.0,745.0,744.0,-0.30038022813688214,0.38,1130.3970588235295
214,1999,12,Uttar Pradesh,Hamirpur,0.61,0.26,426.0,552.0,789.0,698.0,679.6666666666666,-0.2282608695652174,0.58,1361.2424242424242
214,2000,12,Uttar Pradesh,Hamirpur,0.41,0.35,854.0,426.0,552.0,789.0,589.0,1.004694835680751,0.61,1263.7462686567164
214,2001,12,Uttar Pradesh,Hamirpur,0.32,0.23,719.0,854.0,426.0,552.0,610.6666666666666,-0.15807962529274,0.41,1174.7910447761194
214,2002,12,Uttar Pradesh,Hamirpur,0.48,0.21,438.0,719.0,854.0,426.0,666.3333333333334,-0.3908205841446454,0.32,1196.323076923077
214,2003,12,Uttar Pradesh,Hamirpur,0.55,0.47,855.0,438.0,719.0,854.0,670.3333333333334,0.952054794520548,0.48,1157.3809523809523
214,2004,12,Uttar Pradesh,Hamirpur,0.24,0.33,1375.0,855.0,438.0,719.0,670.6666666666666,0.6081871345029239,0.55,1357.09375
214,2005,12,Uttar Pradesh,Hamirpur,0.56,0.58,1036.0,1375.0,855.0,438.0,889.3333333333334,-0.2465454545454545,0.24,1305.0819672131147
214,2006,12,Uttar Pradesh,Hamirpur,0.31,0.35,1129.0,1036.0,1375.0,855.0,1088.6666666666667,0.08976833976833976,0.56,1386.5333333333333
214,2007,12,Uttar Pradesh,Hamirpur,0.6,0.69,1150.0,1129.0,1036.0,1375.0,1180.0,0.01860053144375562,0.31,1324.3125
214,2008,12,Uttar Pradesh,Hamirpur,0.32,0.39,1219.0,1150.0,1129.0,1036.0,1105.0,0.06000000000000005,0.6,1478.2131147540983
214,2009,12,Uttar Pradesh,Hamirpur,0.55,0.34,618.0,1219.0,1150.0,1129.0,1166.0,-0.49302707136997537,0.32,1416.9333333333334
214,2010,12,Uttar Pradesh,Hamirpur,0.54,0.32,593.0,618.0,1219.0,1150.0,995.6666666666666,-0.04045307443365698,0.55,1360.1186440677966
214,2011,12,Uttar Pradesh,Hamirpur,0.32,0.25,781.0,593.0,618.0,1219.0,810.0,0.31703204047217537,0.54,1526.8095238095239
214,2012,12,Uttar Pradesh,Hamirpur,0.32,0.54,1688.0,781.0,593.0,618.0,664.0,1.1613316261203583,0.32,1586.5967741935483
214,2013,12,Uttar Pradesh,Hamirpur,0.36,0.62,1722.0,1688.0,781.0,593.0,1020.6666666666666,0.020142180094786744,0.32,1458.9322033898304
214,2014,12,Uttar Pradesh,Hamirpur,0.39,0.28,718.0,1722.0,1688.0,781.0,1397.0,-0.5830429732868757,0.36,1524.3559322033898
214,2015,12,Uttar Pradesh,Hamirpur,0.69,0.24,348.0,718.0,1722.0,1688.0,1376.0,-0.5153203342618384,0.39,1426.6896551724137
214,2016,12,Uttar Pradesh,Hamirpur,0.19,0.15,789.0,348.0,718.0,1722.0,929.3333333333334,1.2672413793103448,0.69,1464.7166666666667
214,2017,12,Uttar Pradesh,Hamirpur,0.65,0.68,1041.0,789.0,348.0,718.0,618.3333333333334,0.31939163498098866,0.19,1620.1724137931035
214,2018,12,Uttar Pradesh,Hamirpur,0.18,0.09,486.0,1041.0,789.0,348.0,726.0,-0.5331412103746398,0.65,1712.9016393442623
214,2019,12,Uttar Pradesh,Hamirpur,0.51,0.95,1846.0,486.0,1041.0,789.0,772.0,2.7983539094650207,0.18,1894.1833333333334
215,1993,12,Uttar Pradesh,Banda,11.61,9.46,815.0,733.0,699.0,903.0,778.3333333333334,0.11186903137789894,12.45,1126.1132075471698
215,1994,12,Uttar Pradesh,Banda,10.55,5.45,517.0,815.0,733.0,699.0,749.0,-0.3656441717791411,11.61,1007.6603773584906
215,1995,12,Uttar Pradesh,Banda,11.03,8.31,753.0,517.0,815.0,733.0,688.3333333333334,0.4564796905222437,10.55,1217.4285714285713
215,1996,12,Uttar Pradesh,Banda,11.79,8.19,695.0,753.0,517.0,815.0,695.0,-0.0770252324037185,11.03,1118.625
215,1997,12,Uttar Pradesh,Banda,2.94,2.3,782.0,695.0,753.0,517.0,655.0,0.12517985611510785,11.79,1335.6029411764705
215,1998,12,Uttar Pradesh,Banda,3.36,1.85,551.0,782.0,695.0,753.0,743.3333333333334,-0.2953964194373402,2.94,1130.3970588235295
215,1999,12,Uttar Pradesh,Banda,2.99,1.29,431.0,551.0,782.0,695.0,676.0,-0.21778584392014522,3.36,1361.2424242424242
215,2000,12,Uttar Pradesh,Banda,2.79,2.35,842.0,431.0,551.0,782.0,588.0,0.9535962877030162,2.99,1263.7462686567164
215,2001,12,Uttar Pradesh,Banda,3.8,2.75,724.0,842.0,431.0,551.0,608.0,-0.14014251781472686,2.79,1174.7910447761194
215,2002,12,Uttar Pradesh,Banda,2.68,0.92,343.0,724.0,842.0,431.0,665.6666666666666,-0.5262430939226519,3.8,1196.323076923077
215,2003,12,Uttar Pradesh,Banda,2.79,2.03,728.0,343.0,724.0,842.0,636.3333333333334,1.1224489795918369,2.68,1157.3809523809523
