dist_code,dist_name,state_name,year,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
943,Singhbhum East,Jharkhand,1991,6.11,7.04,13.5,10.82,37.47,43.21
943,Singhbhum East,Jharkhand,1992,5.45,6.39,10.23,4.81,26.88,31.62
943,Singhbhum East,Jharkhand,1993,7.63,6.07,9.46,10.13,33.29,42.29
943,Singhbhum East,Jharkhand,1994,10.46,20.1,10.33,4.54,45.43,53.75
943,Singhbhum East,Jharkhand,1995,4.79,7.51,9.45,11.29,33.04,42.669999999999995
943,Singhbhum East,Jharkhand,1996,8.21,9.36,11.86,3.48,32.91,35.99
943,Singhbhum East,Jharkhand,1997,12.67,9.83,14.87,4.72,42.089999999999996,50.129999999999995
943,Singhbhum East,Jharkhand,1998,4.19,7.67,7.58,10.43,29.869999999999997,46.01
943,Singhbhum East,Jharkhand,1999,7.75,12.4,11.71,6.37,38.23,48.81
943,Singhbhum East,Jharkhand,2000,6.82,7.42,5.01,7.32,26.57,33.47
943,Singhbhum East,Jharkhand,2001,12.78,12.73,9.1,4.58,39.19,47.949999999999996
943,Singhbhum East,Jharkhand,2002,9.25,6.18,9.39,9.31,34.13,40.800000000000004
943,Singhbhum East,Jharkhand,2003,4.99,9.88,7.88,7.88,30.63,44.72
943,Singhbhum East,Jharkhand,2004,7.47,7.62,14.23,5.2,34.52,42.49
943,Singhbhum East,Jharkhand,2005,4.85,8.39,5.29,6.03,24.560000000000002,34.42
943,Singhbhum East,Jharkhand,2006,10.93,17.21,10.34,10.87,49.35,56.6
943,Singhbhum East,Jharkhand,2007,6.19,19.3,13.32,12.98,51.790000000000006,59.230000000000004
943,Singhbhum East,Jharkhand,2008,16.64,11.31,9.68,6.54,44.17,49.87
943,Singhbhum East,Jharkhand,2009,2.48,11.33,9.14,9.28,32.230000000000004,42.03
943,Singhbhum East,Jharkhand,2010,2.75,4.79,4.45,8.54,20.53,28.34
943,Singhbhum East,Jharkhand,2011,14.67,7.07,13.96,13.26,48.96,57.96
943,Singhbhum East,Jharkhand,2012,5.19,11.74,10.74,8.61,36.28,45.94
943,Singhbhum East,Jharkhand,2013,10.27,9.19,10.07,8.51,38.04,56.64
943,Singhbhum East,Jharkhand,2014,6.25,9.11,10.1,5.38,30.84,40.5
943,Singhbhum East,Jharkhand,2015,6.21,16.85,6.53,4.51,34.1,42.57
943,Singhbhum East,Jharkhand,2016,5.36,12.42,17.51,13.43,48.720000000000006,55.36
943,Singhbhum East,Jharkhand,2017,7.77,23.89,12.87,7.47,52.0,67.6
943,Singhbhum East,Jharkhand,2018,6.54,11.67,13.43,6.0,37.64,48.19
943,Singhbhum East,Jharkhand,2019,3.96,8.86,11.06,11.18,35.06,51.23
944,Singhbhum West,Jharkhand,1990,8.22,14.24,9.06,8.32,39.84,51.620000000000005
944,Singhbhum West,Jharkhand,1991,5.77,8.33,14.89,9.46,38.45,43.93
944,Singhbhum West,Jharkhand,1992,5.4,7.94,10.27,5.27,28.88,33.74
944,Singhbhum West,Jharkhand,1993,8.28,7.75,9.07,10.5,35.6,44.04
944,Singhbhum West,Jharkhand,1994,10.99,22.17,12.16,5.87,51.190000000000005,59.440000000000005
944,Singhbhum West,Jharkhand,1995,4.89,9.19,9.6,10.67,34.35,45.83
944,Singhbhum West,Jharkhand,1996,8.67,11.58,12.23,4.2,36.68000000000001,40.19
944,Singhbhum West,Jharkhand,1997,11.11,9.51,16.04,5.26,41.919999999999995,50.58
944,Singhbhum West,Jharkhand,1998,5.89,7.58,8.25,10.4,32.12,47.4
944,Singhbhum West,Jharkhand,1999,7.94,11.9,11.85,6.79,38.48,47.84
944,Singhbhum West,Jharkhand,2000,6.85,7.64,5.61,7.53,27.63,33.47
944,Singhbhum West,Jharkhand,2001,11.8,14.7,8.9,4.13,39.53,47.46
944,Singhbhum West,Jharkhand,2002,7.55,6.67,8.72,9.34,32.28,38.33
944,Singhbhum West,Jharkhand,2003,6.54,10.8,9.32,8.7,35.36,49.43
944,Singhbhum West,Jharkhand,2004,7.28,8.67,15.69,5.05,36.69,44.74
944,Singhbhum West,Jharkhand,2005,6.13,10.39,6.36,6.81,29.689999999999998,38.17
944,Singhbhum West,Jharkhand,2006,9.39,16.96,11.99,9.85,48.190000000000005,55.4
944,Singhbhum West,Jharkhand,2007,6.38,15.09,13.07,13.15,47.69,54.64
944,Singhbhum West,Jharkhand,2008,15.93,12.96,10.73,7.77,47.39,52.980000000000004
944,Singhbhum West,Jharkhand,2009,2.83,12.54,8.43,8.45,32.25,41.25
944,Singhbhum West,Jharkhand,2010,3.56,5.65,5.85,8.58,23.64,30.46
944,Singhbhum West,Jharkhand,2011,12.83,7.87,14.21,13.44,48.349999999999994,55.45
944,Singhbhum West,Jharkhand,2012,5.59,12.01,12.47,8.09,38.16,47.07
944,Singhbhum West,Jharkhand,2013,8.67,9.29,9.83,8.43,36.22,52.81
944,Singhbhum West,Jharkhand,2014,6.67,10.74,9.42,5.35,32.18,41.9
944,Singhbhum West,Jharkhand,2015,7.21,16.91,8.05,4.38,36.550000000000004,44.96
944,Singhbhum West,Jharkhand,2016,5.5,11.84,15.92,13.71,46.97,54.1
944,Singhbhum West,Jharkhand,2017,6.1,22.07,11.74,7.86,47.77,61.38
944,Singhbhum West,Jharkhand,2018,4.9,12.53,12.65,7.36,37.44,48.81
944,Singhbhum West,Jharkhand,2019,4.42,10.67,11.22,12.29,38.6,55.23
945,Araria,Bihar,1990,4.14,8.97,4.87,4.23,22.21,27.76
945,Araria,Bihar,1991,6.4,5.26,6.5,9.55,27.71,29.61
945,Araria,Bihar,1992,2.16,8.08,4.64,2.48,17.36,21.66
945,Araria,Bihar,1993,5.21,3.2,4.08,4.75,17.240000000000002,21.13
945,Araria,Bihar,1994,4.32,3.21,4.76,2.53,14.819999999999999,18.08
945,Araria,Bihar,1995,3.06,6.93,7.69,2.86,20.54,25.55
945,Araria,Bihar,1996,3.51,8.37,5.64,3.05,20.57,24.77
945,Araria,Bihar,1997,3.86,10.29,6.0,5.63,25.779999999999998,30.77
945,Araria,Bihar,1998,4.05,12.56,9.24,5.45,31.3,41.58
945,Araria,Bihar,1999,4.08,7.05,13.19,3.94,28.26,37.769999999999996
945,Araria,Bihar,2000,6.04,4.04,5.22,6.01,21.310000000000002,28.509999999999998
945,Araria,Bihar,2001,6.03,5.68,4.86,7.96,24.53,33.04
945,Araria,Bihar,2002,5.66,9.89,7.41,6.13,29.09,37.43
945,Araria,Bihar,2003,6.13,11.25,3.04,4.6,25.019999999999996,36.32
945,Araria,Bihar,2004,6.94,16.71,7.13,5.28,36.06,44.97
945,Araria,Bihar,2005,3.73,13.47,13.99,4.28,35.47,45.94
945,Araria,Bihar,2006,8.44,9.1,3.94,14.29,35.769999999999996,42.12
945,Araria,Bihar,2007,6.99,15.42,6.75,9.66,38.82,49.27
945,Araria,Bihar,2008,11.79,6.87,11.91,4.49,35.06,43.67
945,Araria,Bihar,2009,3.88,10.87,13.31,3.53,31.590000000000003,43.14
945,Araria,Bihar,2010,8.33,14.63,10.96,8.92,42.84,51.67
945,Araria,Bihar,2011,10.77,12.25,13.72,8.5,45.24,54.69
945,Araria,Bihar,2012,6.33,14.45,4.88,7.38,33.04,39.4
945,Araria,Bihar,2013,7.7,10.67,9.71,4.28,32.36,47.980000000000004
945,Araria,Bihar,2014,8.33,8.31,8.31,7.23,32.18000000000001,39.17
945,Araria,Bihar,2015,5.58,6.64,9.13,6.48,27.830000000000002,36.43
945,Araria,Bihar,2016,7.37,13.58,3.7,12.83,37.48,47.18
945,Araria,Bihar,2017,4.53,10.56,11.72,4.5,31.310000000000002,42.63
945,Araria,Bihar,2018,4.63,8.8,6.6,5.37,25.400000000000002,33.61
945,Araria,Bihar,2019,4.79,16.02,4.54,12.42,37.769999999999996,44.66
947,Buxar,Bihar,1990,8.33,17.4,4.17,3.68,33.58,36.04
947,Buxar,Bihar,1991,4.49,2.95,8.6,6.09,22.13,23.25
947,Buxar,Bihar,1992,3.31,6.41,9.01,1.6,20.330000000000002,22.830000000000002
947,Buxar,Bihar,1993,4.4,4.75,8.62,11.21,28.98,32.24
947,Buxar,Bihar,1994,3.22,6.58,11.38,5.39,26.57,31.39
947,Buxar,Bihar,1995,3.28,8.53,7.99,8.59,28.389999999999997,33.13
947,Buxar,Bihar,1996,6.59,7.4,10.21,5.58,29.78,33.01
947,Buxar,Bihar,1997,3.6,18.56,9.03,4.43,35.62,40.489999999999995
947,Buxar,Bihar,1998,2.4,8.7,9.72,7.88,28.7,33.64
947,Buxar,Bihar,1999,3.99,9.93,6.42,3.0,23.34,28.7
947,Buxar,Bihar,2000,9.03,6.88,6.6,7.69,30.2,32.9
947,Buxar,Bihar,2001,9.57,6.61,5.85,6.72,28.75,35.12
947,Buxar,Bihar,2002,2.84,7.26,7.51,3.41,21.02,28.58
947,Buxar,Bihar,2003,7.19,8.39,6.23,4.78,26.590000000000003,32.96
947,Buxar,Bihar,2004,7.45,6.66,7.27,2.38,23.759999999999998,27.13
947,Buxar,Bihar,2005,2.01,10.52,6.46,2.83,21.82,25.86
947,Buxar,Bihar,2006,6.83,10.65,7.0,6.42,30.9,33.43
947,Buxar,Bihar,2007,3.26,15.25,8.85,9.6,36.96,43.33
947,Buxar,Bihar,2008,15.0,12.68,12.57,5.25,45.5,50.09
947,Buxar,Bihar,2009,2.44,5.75,8.06,4.65,20.9,24.59
947,Buxar,Bihar,2010,1.88,7.58,7.09,3.95,20.5,25.2
947,Buxar,Bihar,2011,9.77,4.05,7.65,9.05,30.52,33.87
947,Buxar,Bihar,2012,2.16,10.68,9.32,6.82,28.98,32.05
947,Buxar,Bihar,2013,4.24,3.0,5.55,7.56,20.349999999999998,31.119999999999997
947,Buxar,Bihar,2014,2.82,7.25,11.22,7.41,28.7,35.83
947,Buxar,Bihar,2015,4.04,11.82,8.06,1.88,25.8,29.23
947,Buxar,Bihar,2016,1.55,10.58,5.07,9.94,27.14,31.68
947,Buxar,Bihar,2017,1.85,10.82,8.09,1.97,22.729999999999997,24.56
947,Buxar,Bihar,2018,2.11,6.63,6.85,3.33,18.92,21.509999999999998
947,Buxar,Bihar,2019,1.82,9.79,4.55,9.81,25.97,28.79
949,Banka,Bihar,1990,5.33,11.26,4.41,5.36,26.36,32.07
949,Banka,Bihar,1991,3.66,3.69,6.34,7.84,21.53,23.78
949,Banka,Bihar,1992,2.6,5.06,5.38,2.03,15.069999999999999,18.14
949,Banka,Bihar,1993,4.09,3.57,5.38,7.64,20.68,25.04
949,Banka,Bihar,1994,4.07,6.22,6.84,3.33,20.46,25.42
949,Banka,Bihar,1995,4.49,5.2,8.76,5.91,24.360000000000003,29.03
949,Banka,Bihar,1996,5.2,5.83,6.91,3.33,21.270000000000003,23.94
949,Banka,Bihar,1997,4.79,13.02,8.18,4.51,30.5,35.57
949,Banka,Bihar,1998,3.13,9.28,7.21,7.06,26.68,34.89
949,Banka,Bihar,1999,4.09,7.9,8.54,3.8,24.330000000000002,31.63
949,Banka,Bihar,2000,6.56,6.13,5.31,8.07,26.07,32.1
949,Banka,Bihar,2001,8.77,6.42,4.64,6.5,26.33,33.41
949,Banka,Bihar,2002,3.88,5.73,9.41,7.42,26.439999999999998,32.63
949,Banka,Bihar,2003,5.11,8.47,2.96,4.97,21.51,31.26
949,Banka,Bihar,2004,6.33,11.08,5.99,3.89,27.29,33.93
949,Banka,Bihar,2005,2.45,10.96,10.17,3.81,27.389999999999997,34.44
949,Banka,Bihar,2006,9.25,9.34,5.33,11.55,35.47,41.1
949,Banka,Bihar,2007,4.17,13.07,6.58,9.51,33.33,40.84
949,Banka,Bihar,2008,11.73,6.57,6.88,5.4,30.58,35.83
949,Banka,Bihar,2009,2.35,9.62,9.71,5.47,27.15,34.78
949,Banka,Bihar,2010,4.52,7.24,5.48,5.36,22.6,27.82
949,Banka,Bihar,2011,10.99,6.66,10.53,6.84,35.019999999999996,42.37
949,Banka,Bihar,2012,2.2,10.33,5.46,4.77,22.76,27.2
949,Banka,Bihar,2013,4.92,5.73,4.37,3.25,18.27,32.72
949,Banka,Bihar,2014,4.2,11.46,5.74,4.06,25.459999999999997,32.04
949,Banka,Bihar,2015,5.1,8.72,7.7,5.92,27.439999999999998,34.480000000000004
949,Banka,Bihar,2016,4.93,12.07,5.09,11.27,33.36,41.11
949,Banka,Bihar,2017,3.09,13.42,10.85,5.28,32.64,46.65
949,Banka,Bihar,2018,4.76,8.09,8.05,3.82,24.72,33.75
949,Banka,Bihar,2019,4.27,11.6,5.06,13.44,34.37,42.58
950,Jamui,Bihar,1990,7.27,15.21,4.81,4.67,31.96,36.22
950,Jamui,Bihar,1991,3.92,3.18,8.35,6.93,22.38,24.259999999999998
950,Jamui,Bihar,1992,3.26,6.16,8.07,1.93,19.42,21.87
950,Jamui,Bihar,1993,4.41,4.7,7.36,10.59,27.06,31.060000000000002
950,Jamui,Bihar,1994,4.07,7.76,10.89,4.47,27.189999999999998,33.05
950,Jamui,Bihar,1995,4.69,6.8,8.76,8.23,28.48,33.83
950,Jamui,Bihar,1996,6.68,6.76,9.11,4.5,27.049999999999997,29.5
950,Jamui,Bihar,1997,5.1,17.27,9.82,4.06,36.25,41.05
950,Jamui,Bihar,1998,3.08,7.9,8.02,7.98,26.98,33.38
950,Jamui,Bihar,1999,4.2,9.71,7.47,3.26,24.64,30.61
950,Jamui,Bihar,2000,7.5,7.11,5.56,8.13,28.299999999999997,31.69
950,Jamui,Bihar,2001,10.1,7.17,5.2,5.77,28.24,34.36
950,Jamui,Bihar,2002,3.25,6.4,9.32,5.85,24.82,30.75
950,Jamui,Bihar,2003,5.34,9.32,4.95,4.91,24.52,32.83
950,Jamui,Bihar,2004,7.0,8.88,6.95,3.18,26.01,30.53
950,Jamui,Bihar,2005,2.41,10.41,8.5,3.55,24.87,29.53
950,Jamui,Bihar,2006,9.44,10.89,6.37,9.38,36.08,39.660000000000004
950,Jamui,Bihar,2007,3.26,13.71,7.69,9.28,33.94,40.35
950,Jamui,Bihar,2008,12.68,8.69,8.82,4.92,35.11,39.45
950,Jamui,Bihar,2009,2.34,8.18,8.8,5.65,24.97,30.46
950,Jamui,Bihar,2010,3.2,7.08,6.02,4.59,20.89,25.169999999999998
950,Jamui,Bihar,2011,11.09,5.39,9.83,7.8,34.11,38.8
950,Jamui,Bihar,2012,2.25,10.05,7.99,5.14,25.43,29.41
950,Jamui,Bihar,2013,4.04,4.6,4.4,4.85,17.89,29.88
950,Jamui,Bihar,2014,3.34,10.37,7.8,5.03,26.54,32.53
950,Jamui,Bihar,2015,4.42,9.64,7.65,4.9,26.61,31.450000000000003
950,Jamui,Bihar,2016,3.99,9.83,5.12,11.03,29.97,35.27
950,Jamui,Bihar,2017,2.44,14.94,8.71,4.97,31.06,40.21
950,Jamui,Bihar,2018,3.56,7.6,7.17,3.16,21.49,26.759999999999998
950,Jamui,Bihar,2019,2.76,11.03,4.5,12.69,30.979999999999997,36.49
952,Chatra,Jharkhand,1990,7.95,16.99,7.41,5.1,37.449999999999996,43.42
952,Chatra,Jharkhand,1991,4.15,4.97,11.88,7.36,28.36,31.42
952,Chatra,Jharkhand,1992,3.82,7.05,9.73,2.86,23.46,26.37
952,Chatra,Jharkhand,1993,5.97,6.35,6.73,11.84,30.89,37.03
952,Chatra,Jharkhand,1994,6.72,13.62,14.91,4.83,40.08,49.12
952,Chatra,Jharkhand,1995,5.81,7.52,7.16,12.58,33.07,40.64
952,Chatra,Jharkhand,1996,9.36,7.42,11.25,4.17,32.2,35.3
952,Chatra,Jharkhand,1997,8.76,15.14,12.9,4.66,41.459999999999994,47.76
952,Chatra,Jharkhand,1998,5.45,6.48,9.04,9.89,30.86,40.82
952,Chatra,Jharkhand,1999,6.18,12.94,9.19,3.82,32.129999999999995,38.879999999999995
952,Chatra,Jharkhand,2000,5.93,8.93,5.95,9.37,30.18,33.17
952,Chatra,Jharkhand,2001,11.42,10.17,5.49,2.93,30.009999999999998,35.75
952,Chatra,Jharkhand,2002,4.79,8.33,9.5,7.71,30.330000000000002,35.97
952,Chatra,Jharkhand,2003,3.73,11.73,9.31,6.75,31.520000000000003,42.89
952,Chatra,Jharkhand,2004,9.83,6.41,11.13,4.3,31.670000000000005,36.730000000000004
952,Chatra,Jharkhand,2005,4.2,8.64,6.27,4.64,23.75,27.8
952,Chatra,Jharkhand,2006,10.17,12.09,9.09,7.32,38.67,43.06
952,Chatra,Jharkhand,2007,3.89,12.2,9.22,9.42,34.730000000000004,41.51
952,Chatra,Jharkhand,2008,13.08,11.27,9.41,3.76,37.52,41.7
952,Chatra,Jharkhand,2009,2.77,8.2,6.9,8.79,26.659999999999997,32.53
952,Chatra,Jharkhand,2010,2.84,6.69,5.96,7.72,23.21,28.0
952,Chatra,Jharkhand,2011,14.15,5.61,12.77,10.64,43.17,47.47
952,Chatra,Jharkhand,2012,3.84,10.18,13.57,7.18,34.769999999999996,41.48
952,Chatra,Jharkhand,2013,6.31,6.24,8.18,7.38,28.11,41.16
952,Chatra,Jharkhand,2014,3.98,8.98,9.01,5.14,27.11,35.94
952,Chatra,Jharkhand,2015,7.63,16.48,9.85,2.72,36.68,42.74
952,Chatra,Jharkhand,2016,2.69,12.69,11.43,11.05,37.86,43.5
952,Chatra,Jharkhand,2017,3.73,20.48,9.42,4.76,38.39,42.23
952,Chatra,Jharkhand,2018,3.91,11.6,9.62,4.92,30.049999999999997,34.49
952,Chatra,Jharkhand,2019,3.87,8.6,11.1,9.3,32.870000000000005,40.15
953,Bokaro,Jharkhand,1990,8.02,14.45,7.89,8.32,38.68,47.87
953,Bokaro,Jharkhand,1991,5.49,6.4,12.37,10.49,34.75,39.63
953,Bokaro,Jharkhand,1992,4.82,6.22,9.91,4.1,25.049999999999997,29.11
953,Bokaro,Jharkhand,1993,7.31,5.72,8.56,10.36,31.95,39.93
953,Bokaro,Jharkhand,1994,9.29,18.56,11.27,4.49,43.61,51.98
953,Bokaro,Jharkhand,1995,5.16,7.45,9.06,11.18,32.85,40.87
953,Bokaro,Jharkhand,1996,8.69,8.66,11.73,3.72,32.800000000000004,35.69
953,Bokaro,Jharkhand,1997,11.8,10.86,14.28,4.6,41.54,48.83
953,Bokaro,Jharkhand,1998,4.44,7.4,8.01,10.27,30.12,44.52
953,Bokaro,Jharkhand,1999,7.32,12.45,11.07,5.51,36.35,45.68
953,Bokaro,Jharkhand,2000,6.57,7.76,5.27,7.57,27.17,33.02
953,Bokaro,Jharkhand,2001,12.67,11.66,7.91,4.15,36.38999999999999,43.96
953,Bokaro,Jharkhand,2002,8.01,6.73,9.35,8.77,32.86,39.03
953,Bokaro,Jharkhand,2003,4.49,10.16,7.78,7.44,29.87,42.85
953,Bokaro,Jharkhand,2004,7.94,7.35,13.38,4.83,33.5,40.54
953,Bokaro,Jharkhand,2005,4.26,8.46,5.49,5.3,23.51,31.82
953,Bokaro,Jharkhand,2006,10.9,15.54,9.64,10.2,46.28,52.699999999999996
953,Bokaro,Jharkhand,2007,5.66,18.63,11.61,11.94,47.839999999999996,55.129999999999995
953,Bokaro,Jharkhand,2008,14.51,11.62,9.42,6.13,41.68,46.96
953,Bokaro,Jharkhand,2009,2.55,10.78,9.59,9.12,32.04,41.129999999999995
953,Bokaro,Jharkhand,2010,2.82,5.55,4.53,8.9,21.799999999999997,29.05
953,Bokaro,Jharkhand,2011,15.3,6.6,13.95,12.72,48.56999999999999,56.89
953,Bokaro,Jharkhand,2012,4.52,11.0,11.39,8.63,35.54,44.56
953,Bokaro,Jharkhand,2013,10.43,8.59,9.36,7.75,36.129999999999995,53.63
953,Bokaro,Jharkhand,2014,5.15,9.16,9.95,5.64,29.9,38.5
953,Bokaro,Jharkhand,2015,6.04,15.85,7.01,4.29,33.19,41.1
953,Bokaro,Jharkhand,2016,4.56,11.76,15.92,11.88,44.120000000000005,49.54
953,Bokaro,Jharkhand,2017,7.93,23.17,11.76,6.79,49.65,63.15
953,Bokaro,Jharkhand,2018,6.56,11.32,12.01,5.54,35.43,44.13
953,Bokaro,Jharkhand,2019,3.73,8.04,10.51,10.27,32.55,45.89
960,Sheohar,Bihar,1990,5.96,18.36,4.92,4.1,33.34,35.76
960,Sheohar,Bihar,1991,4.11,4.05,7.23,5.95,21.34,22.52
960,Sheohar,Bihar,1992,3.01,6.16,6.93,2.47,18.57,21.64
960,Sheohar,Bihar,1993,4.94,4.32,6.37,7.73,23.360000000000003,26.560000000000002
960,Sheohar,Bihar,1994,3.43,6.54,6.73,5.94,22.640000000000004,25.490000000000002
960,Sheohar,Bihar,1995,3.88,10.0,8.95,4.98,27.81,31.56
960,Sheohar,Bihar,1996,5.85,7.83,9.84,5.08,28.6,32.48
960,Sheohar,Bihar,1997,2.57,15.24,7.61,3.62,29.04,33.33
960,Sheohar,Bihar,1998,1.96,9.43,9.28,6.64,27.310000000000002,31.45
960,Sheohar,Bihar,1999,4.6,6.55,5.56,2.67,19.379999999999995,24.0
960,Sheohar,Bihar,2000,10.22,6.26,8.08,6.76,31.32,34.38
960,Sheohar,Bihar,2001,8.08,6.17,6.43,7.73,28.41,34.04
960,Sheohar,Bihar,2002,3.28,6.69,4.9,3.1,17.970000000000002,25.400000000000002
960,Sheohar,Bihar,2003,7.57,7.6,4.62,3.98,23.77,29.06
960,Sheohar,Bihar,2004,6.98,10.67,8.04,3.27,28.959999999999997,36.31
960,Sheohar,Bihar,2005,3.38,12.65,8.94,2.76,27.729999999999997,34.81
960,Sheohar,Bihar,2006,7.35,11.85,7.48,7.8,34.48,39.31
960,Sheohar,Bihar,2007,5.72,16.17,10.37,10.32,42.58,50.28
960,Sheohar,Bihar,2008,16.41,16.15,14.05,7.7,54.31,60.74
960,Sheohar,Bihar,2009,3.49,8.41,11.41,3.2,26.51,31.32
960,Sheohar,Bihar,2010,2.92,9.05,9.48,6.02,27.470000000000002,32.75
960,Sheohar,Bihar,2011,10.29,6.65,9.04,8.79,34.769999999999996,40.29
960,Sheohar,Bihar,2012,1.86,12.92,7.69,9.64,32.11,34.63
960,Sheohar,Bihar,2013,7.5,5.31,8.7,8.5,30.009999999999998,41.9
960,Sheohar,Bihar,2014,5.75,7.87,11.37,8.16,33.150000000000006,40.75
960,Sheohar,Bihar,2015,4.56,9.62,12.45,4.11,30.74,35.69
960,Sheohar,Bihar,2016,3.42,8.29,2.58,8.1,22.39,27.43
960,Sheohar,Bihar,2017,3.51,9.18,11.6,2.98,27.27,32.22
960,Sheohar,Bihar,2018,3.3,7.52,5.91,3.28,20.01,23.75
960,Sheohar,Bihar,2019,2.63,14.23,4.27,8.27,29.4,34.01
962,Jamtara,Jharkhand,1990,6.74,12.38,5.69,8.8,33.61,43.150000000000006
962,Jamtara,Jharkhand,1991,4.41,5.65,8.05,10.35,28.46,32.46
962,Jamtara,Jharkhand,1992,4.22,5.36,7.37,3.49,20.439999999999998,24.57
962,Jamtara,Jharkhand,1993,5.81,5.16,7.23,8.56,26.759999999999998,34.35
962,Jamtara,Jharkhand,1994,7.41,12.41,8.54,3.61,31.97,39.12
962,Jamtara,Jharkhand,1995,4.69,5.49,8.68,8.91,27.77,34.410000000000004
962,Jamtara,Jharkhand,1996,7.08,6.32,9.92,3.0,26.32,29.5
962,Jamtara,Jharkhand,1997,8.73,11.79,12.04,5.07,37.63,44.74
962,Jamtara,Jharkhand,1998,3.79,8.72,7.8,8.74,29.050000000000004,42.14
962,Jamtara,Jharkhand,1999,6.58,10.5,10.38,5.39,32.85,41.95
962,Jamtara,Jharkhand,2000,6.56,7.6,5.46,7.91,27.53,35.48
962,Jamtara,Jharkhand,2001,11.66,9.23,6.9,5.71,33.5,42.55
962,Jamtara,Jharkhand,2002,6.66,6.04,9.77,7.85,30.32,37.53
962,Jamtara,Jharkhand,2003,5.47,8.51,5.17,6.02,25.169999999999998,37.309999999999995
962,Jamtara,Jharkhand,2004,7.45,8.91,9.25,5.58,31.189999999999998,38.94
962,Jamtara,Jharkhand,2005,2.88,8.84,7.21,4.98,23.91,34.16
962,Jamtara,Jharkhand,2006,10.46,11.91,7.57,10.57,40.510000000000005,47.440000000000005
962,Jamtara,Jharkhand,2007,6.07,19.27,9.18,11.89,46.41,54.67
962,Jamtara,Jharkhand,2008,12.33,9.43,8.49,6.51,36.76,43.3
962,Jamtara,Jharkhand,2009,2.23,10.84,11.04,8.63,32.74,42.58
962,Jamtara,Jharkhand,2010,3.97,6.53,4.14,8.22,22.86,31.35
962,Jamtara,Jharkhand,2011,14.76,6.09,12.71,11.42,44.980000000000004,55.29
962,Jamtara,Jharkhand,2012,3.7,10.37,9.28,7.87,31.220000000000002,39.85
962,Jamtara,Jharkhand,2013,10.44,7.8,8.61,6.61,33.46,52.63
962,Jamtara,Jharkhand,2014,4.05,9.42,10.32,6.19,29.98,38.0
962,Jamtara,Jharkhand,2015,6.01,14.0,6.77,5.37,32.15,40.69
962,Jamtara,Jharkhand,2016,4.63,10.97,11.78,10.88,38.260000000000005,44.88
962,Jamtara,Jharkhand,2017,6.72,18.48,11.11,6.32,42.63,58.71
962,Jamtara,Jharkhand,2018,6.07,9.98,9.13,5.7,30.88,39.79
962,Jamtara,Jharkhand,2019,3.1,7.69,6.77,9.44,27.0,39.19
965,Simdega,Jharkhand,1990,7.72,14.19,8.24,7.47,37.62,48.26
965,Simdega,Jharkhand,1991,4.95,8.92,14.94,8.43,37.24,42.04
965,Simdega,Jharkhand,1992,4.95,8.96,9.47,5.35,28.730000000000004,32.47
965,Simdega,Jharkhand,1993,8.23,9.83,8.11,10.32,36.49,43.8
965,Simdega,Jharkhand,1994,11.32,24.42,13.61,6.93,56.28,63.77
965,Simdega,Jharkhand,1995,4.33,11.65,10.22,10.06,36.260000000000005,46.56
965,Simdega,Jharkhand,1996,8.2,14.03,12.28,5.07,39.58,42.89
965,Simdega,Jharkhand,1997,8.55,9.28,16.56,5.18,39.57,48.26
965,Simdega,Jharkhand,1998,7.5,7.28,9.02,9.56,33.36,46.57
965,Simdega,Jharkhand,1999,7.47,11.23,12.29,7.47,38.46,45.22
965,Simdega,Jharkhand,2000,5.91,7.13,5.59,6.58,25.21,29.07
965,Simdega,Jharkhand,2001,9.36,16.49,8.45,3.64,37.94,44.19
965,Simdega,Jharkhand,2002,5.47,6.86,7.81,7.83,27.97,33.01
965,Simdega,Jharkhand,2003,8.75,11.01,10.65,9.61,40.019999999999996,51.89
965,Simdega,Jharkhand,2004,7.28,10.23,17.33,4.86,39.7,46.47
965,Simdega,Jharkhand,2005,6.78,12.29,7.53,5.9,32.5,38.910000000000004
965,Simdega,Jharkhand,2006,7.05,14.72,11.99,7.22,40.98,47.57
965,Simdega,Jharkhand,2007,5.95,11.22,10.86,12.24,40.27,46.21
965,Simdega,Jharkhand,2008,13.19,14.39,12.48,8.98,49.040000000000006,54.11
965,Simdega,Jharkhand,2009,2.82,14.67,8.41,6.5,32.4,39.99
965,Simdega,Jharkhand,2010,4.68,7.44,6.62,7.5,26.240000000000002,31.47
965,Simdega,Jharkhand,2011,11.08,8.3,12.97,14.45,46.8,52.230000000000004
965,Simdega,Jharkhand,2012,5.95,12.24,15.96,7.9,42.050000000000004,49.690000000000005
965,Simdega,Jharkhand,2013,7.9,10.02,10.1,7.21,35.230000000000004,49.27
965,Simdega,Jharkhand,2014,5.44,11.8,9.16,6.09,32.49,40.34
965,Simdega,Jharkhand,2015,6.77,18.53,13.99,4.78,44.07,49.75
965,Simdega,Jharkhand,2016,2.97,9.99,12.61,8.13,33.7,37.95
965,Simdega,Jharkhand,2017,5.23,20.13,9.42,5.93,40.71,45.63
965,Simdega,Jharkhand,2018,4.26,13.1,11.2,5.3,33.86,40.059999999999995
965,Simdega,Jharkhand,2019,4.52,8.19,12.37,11.47,36.55,44.839999999999996
